@relation APPLIED_DATA

@attribute HAVG numeric
@attribute AAVG numeric
@attribute HSLG numeric
@attribute ASLG numeric
@attribute HOBP numeric
@attribute AOBP numeric
@attribute HRBIP numeric
@attribute ARBIP numeric
@attribute HOAVG numeric
@attribute AOAVG numeric
@attribute HOOBP numeric
@attribute AOOBP numeric
@attribute HWHIP numeric
@attribute AWHIP numeric
@attribute HERA numeric
@attribute AERA numeric
@attribute HQSP numeric
@attribute AQSP numeric
@attribute HPhyta numeric
@attribute APhyta numeric
@attribute HRank numeric
@attribute HWP numeric
@attribute AWP numeric
@attribute HOPS numeric
@attribute AOPS numeric
@attribute HGPA numeric
@attribute AGPA numeric
@attribute 'HERA * ARBIP' numeric
@attribute 'AERA * HRBIP' numeric
@attribute 'HWHIP * AGPA / 9' numeric
@attribute 'AWHIP * HGPA / 9' numeric
@attribute '(HPhyta + HWP)/2' numeric
@attribute '(APhyta + AWP)/2' numeric
@attribute HHitter numeric
@attribute AHitter numeric
@attribute HPitcher numeric
@attribute APitcher numeric
@attribute HResult {lose,win}

@data
0.2873,0.2925,0.4289,0.4612,0.3864,0.3727,3.4621,4.5891,0.3039,0.2902,0.3782,0.3184,1.6237,1.3099,6.871,4.8486,0.6552,0.6957,0.449844,0.590188,0.4617,0.4617,0.5501,0.8153,0.8339,0.281105,0.27494,31.531706,16.786338,0.049602,0.040913,0.455772,0.570144,4.5647,5.7155,9.832,7.4628,lose
0.3016,0.2738,0.4699,0.4055,0.3841,0.35,4.9466,3.6822,0.3662,0.288,0.4444,0.3531,2.2826,1.5217,13.5,5.4783,0.6667,0.7,0.606528,0.462467,0.586,0.586,0.4787,0.854,0.7555,0.29032,0.274975,49.7097,27.098959,0.06974,0.049087,0.596264,0.470583,6.1022,4.7115,17.2599,8.3411,win
0.2696,0.294,0.4333,0.4489,0.3461,0.3746,2.9845,3.5954,0.2606,0.3249,0.3365,0.4142,1.3767,1.8794,3.976,7.144,0.7727,0.56,0.453594,0.384625,0.4621,0.4621,0.4199,0.7794,0.8235,0.26407,0.276895,14.29531,21.321268,0.042356,0.055144,0.457847,0.402262,4.0335,4.7129,6.7225,10.3225,lose
0.2825,0.2911,0.4151,0.4604,0.3708,0.3719,2.9098,5.0692,0.21,0.2554,0.2752,0.3063,1.0235,1.2211,2.5412,2.8421,0.5714,0.7333,0.447866,0.591645,0.4611,0.4611,0.5516,0.7859,0.8323,0.270635,0.27113,12.881851,8.269943,0.030834,0.036719,0.454483,0.571622,3.9782,6.1926,4.6213,5.3582,lose
0.3012,0.2902,0.4674,0.4259,0.3817,0.3712,5.1212,3.6279,0.27,0.2889,0.3333,0.3431,1.4494,1.5,5.764,5.2105,0.5652,0.6,0.608479,0.513163,0.5866,0.5866,0.4927,0.8491,0.7971,0.288615,0.28389,20.911216,26.684013,0.045719,0.048103,0.597539,0.502932,6.2715,4.7152,8.3819,7.9425,win
0.2945,0.2725,0.4738,0.404,0.3736,0.3461,4.6541,2.7,0.2459,0.2689,0.3018,0.3636,1.1771,1.4897,3.375,5.2705,0.8276,0.7241,0.494277,0.459349,0.4668,0.4668,0.4758,0.8474,0.7501,0.28657,0.274195,9.1125,24.529434,0.035862,0.047434,0.480539,0.467574,5.796,3.7226,5.9274,8.1168,lose
0.2661,0.311,0.3886,0.5203,0.3271,0.389,2.5152,5.0763,0.2567,0.2478,0.2934,0.3098,1.1848,1.2937,3.9397,3.6636,0.7143,0.5862,0.442489,0.579297,0.4555,0.4555,0.5462,0.7157,0.9093,0.244345,0.2722,19.999099,9.214687,0.035834,0.035123,0.448995,0.562749,3.497,6.2966,6.3889,6.1011,lose
0.2733,0.26,0.4122,0.4175,0.3489,0.3354,3.5496,3.5615,0.2709,0.2778,0.327,0.4222,1.387,1.6941,4.4059,6.9882,0.7308,0.5714,0.460893,0.452259,0.4772,0.4772,0.4614,0.7611,0.7529,0.260055,0.25398,15.691613,24.805315,0.039141,0.048951,0.469046,0.45683,4.584,4.5744,7.1216,9.9537,win
0.2825,0.2998,0.4159,0.4407,0.3691,0.3817,2.8134,4.4385,0.2659,0.2573,0.3667,0.3382,1.5652,1.3808,5.087,3.6715,0.6667,0.7407,0.440074,0.509123,0.4605,0.4605,0.489,0.785,0.8224,0.27007,0.27574,22.57865,10.329398,0.047954,0.041435,0.450287,0.499062,3.8809,5.5607,7.9515,6.3885,win
0.2672,0.2911,0.3963,0.4446,0.3307,0.367,2.3308,3.7424,0.2653,0.3309,0.382,0.364,1.6638,1.5957,5.0699,4.3085,0.6333,0.6364,0.441599,0.386165,0.455,0.455,0.4218,0.727,0.8116,0.24789,0.264225,18.973594,10.042252,0.048846,0.043951,0.448299,0.403982,3.325,4.8451,8.0143,7.2355,win
0.2733,0.2589,0.4075,0.4137,0.3501,0.3338,3.697,3.6183,0.2765,0.2925,0.3512,0.3459,1.4727,1.3784,6.0545,6.5676,0.5455,0.6774,0.464064,0.449779,0.4779,0.4779,0.4591,0.7576,0.7475,0.25942,0.252085,21.906997,24.280417,0.04125,0.039732,0.470982,0.45444,4.7279,4.6247,8.7004,9.2618,win
0.2839,0.2946,0.4207,0.4289,0.3716,0.3766,2.8963,4.2748,0.2431,0.2925,0.3609,0.356,1.4778,1.5556,4.6552,5.5,0.7429,0.5882,0.441263,0.508394,0.4612,0.4612,0.4885,0.7923,0.8055,0.272395,0.274645,19.900049,15.92965,0.045097,0.047082,0.451231,0.498447,3.9725,5.3749,7.4799,8.2923,lose
0.2896,0.304,0.4677,0.4722,0.3718,0.3863,4.6567,5.0376,0.2569,0.2525,0.3235,0.29,1.2976,1.1517,3.6964,3.3876,0.7586,0.6667,0.493025,0.611056,0.4662,0.4662,0.5871,0.8395,0.8585,0.284235,0.29076,18.620985,15.775037,0.041921,0.036373,0.479613,0.599078,5.7858,6.2001,6.333,5.7485,lose
0.2927,0.306,0.4642,0.5067,0.3736,0.3834,5.1374,5.3636,0.2259,0.2753,0.2807,0.3401,1.029,1.3984,3.2341,4.269,0.8214,0.7037,0.598967,0.579843,0.5589,0.5589,0.5467,0.8378,0.8901,0.28417,0.28858,17.346419,21.931561,0.032994,0.044154,0.578933,0.563271,6.2679,6.5597,5.5911,6.9865,win
0.2659,0.2879,0.3886,0.4405,0.3278,0.3646,2.597,3.9699,0.2727,0.2713,0.3551,0.3425,1.4704,1.4371,4.8676,4.5269,0.6818,0.6429,0.444899,0.384496,0.4557,0.4557,0.4201,0.7164,0.8051,0.24466,0.26122,19.323885,11.756359,0.042678,0.039067,0.450299,0.402298,3.5793,5.0629,7.6476,7.2207,lose
0.2763,0.2604,0.4102,0.4084,0.3522,0.3356,3.4887,3.4394,0.2508,0.2264,0.3175,0.3116,1.3418,1.249,3.5316,2.5817,0.7308,0.7931,0.469247,0.445123,0.4786,0.4786,0.4547,0.7624,0.744,0.26104,0.25357,12.146585,9.006777,0.037804,0.036227,0.473924,0.449912,4.5274,4.4438,6.1725,5.1618,lose
0.2953,0.3074,0.4671,0.5117,0.3756,0.3851,4.9167,5.2481,0.2635,0.2432,0.3353,0.3333,1.2917,1.3333,3.6,1.7143,0.8462,0.9231,0.601975,0.575838,0.5594,0.5594,0.5426,0.8427,0.8968,0.285795,0.29007,18.89316,8.428699,0.041631,0.042339,0.580687,0.559219,6.0547,6.4523,6.3367,4.5472,lose
0.3034,0.2966,0.4773,0.4721,0.3869,0.3781,4.5896,4.5639,0.2439,0.2457,0.3227,0.3418,1.3602,1.4161,4.8075,4.528,0.6667,0.6923,0.611241,0.599699,0.5863,0.5863,0.5587,0.8642,0.8502,0.29343,0.28947,21.940949,20.781709,0.043749,0.04617,0.59877,0.579199,5.7572,5.7107,7.401,7.2239,win
0.2566,0.271,0.4086,0.4043,0.3329,0.3262,3.7444,2.0519,0.2625,0.2827,0.3356,0.3185,1.3786,1.2214,3.932,3.7099,0.7826,0.6364,0.450497,0.442987,0.4602,0.4602,0.4551,0.7415,0.7305,0.251955,0.24894,8.068071,13.89135,0.038132,0.034193,0.455348,0.449043,4.7425,3.0534,6.6913,6.1689,lose
0.2948,0.3009,0.4887,0.4332,0.3796,0.3806,4.1333,3.3939,0.2767,0.2507,0.3666,0.297,1.5745,1.1978,5.5342,3.3132,0.7241,0.6667,0.490683,0.515915,0.4656,0.4656,0.4963,0.8683,0.8138,0.292995,0.293445,18.782521,13.69445,0.051337,0.038994,0.478142,0.506107,5.2964,4.5086,8.4761,5.7254,lose
0.305,0.274,0.4946,0.4065,0.3819,0.35,4.9776,3.4851,0.3448,0.2617,0.3821,0.3597,1.7848,1.4569,8.8861,5.0032,0.6875,0.7333,0.577301,0.464555,0.5441,0.5441,0.478,0.8765,0.7565,0.295505,0.28115,30.968947,24.903928,0.055755,0.047836,0.5607,0.471278,6.1591,4.5156,12.0853,7.8148,win
0.2912,0.295,0.4307,0.4587,0.3704,0.377,3.2761,4.8222,0.3138,0.2932,0.4306,0.3424,2.1706,1.4362,7.7824,5.1342,0.7222,0.5769,0.386705,0.612263,0.4228,0.4228,0.5869,0.8011,0.8357,0.274355,0.277325,37.528289,16.820153,0.066885,0.043781,0.404752,0.599582,4.3684,5.9529,11.4196,7.7829,lose
0.2878,0.2984,0.4597,0.4337,0.3643,0.3822,4.9338,4.218,0.243,0.242,0.2991,0.3281,1.1658,1.3825,3.392,4.2304,0.8333,0.7556,0.490136,0.516425,0.465,0.465,0.4969,0.824,0.8159,0.27886,0.286915,14.307456,20.871948,0.037165,0.042836,0.477568,0.506663,6.0456,5.3323,5.9332,6.9386,lose
0.2927,0.2565,0.4637,0.4094,0.3725,0.3336,5.1269,3.5373,0.2494,0.2935,0.3014,0.4034,1.198,1.8851,2.7624,7.2973,0.75,0.6087,0.598281,0.444144,0.5573,0.5573,0.4595,0.8362,0.743,0.28355,0.266045,9.771438,37.412527,0.035414,0.059391,0.57779,0.451822,6.2558,4.5368,5.2612,10.488,win
0.2955,0.3021,0.4468,0.4729,0.3739,0.3851,3.4963,4.6103,0.2961,0.3333,0.3882,0.4231,1.7705,2.0656,5.4885,11.0656,0.6296,0.7,0.380916,0.617828,0.4222,0.4222,0.5926,0.8207,0.858,0.279955,0.284995,25.303632,38.688657,0.056065,0.064253,0.401558,0.605214,4.6125,5.7704,8.5729,14.5876,lose
0.2912,0.2966,0.468,0.4361,0.3679,0.3799,4.9118,3.9474,0.3,0.2908,0.3708,0.3434,1.5517,1.4939,5.5862,5.1796,0.8571,0.625,0.490136,0.516425,0.465,0.465,0.4969,0.8359,0.816,0.282555,0.287955,22.050966,25.441159,0.049647,0.046901,0.477568,0.506663,6.0389,5.06,8.6658,7.9327,lose
0.2921,0.2889,0.432,0.4429,0.3769,0.3673,3.8815,3.7794,0.2673,0.3162,0.3464,0.4061,1.4327,1.8199,3.8571,6.8493,0.7143,0.5769,0.519302,0.379676,0.5,0.5,0.4216,0.8089,0.8102,0.277605,0.273285,14.577524,26.585558,0.043504,0.056135,0.509651,0.400638,4.9825,4.8785,6.6178,9.9684,lose
0.2768,0.2968,0.4219,0.4618,0.3517,0.3782,3.5809,4.8029,0.272,0.2731,0.3459,0.3358,1.4426,1.4599,5.7541,5.7754,0.5833,0.5417,0.463881,0.619025,0.4774,0.4774,0.5937,0.7736,0.84,0.26374,0.275665,27.636367,20.68113,0.044186,0.042782,0.47064,0.606362,4.6313,5.9397,8.3979,8.3859,win
0.2885,0.3116,0.4326,0.5147,0.383,0.3863,3.5956,4.875,0.2326,0.25,0.3008,0.3131,1.1229,1.3074,3.3184,3.6618,0.5,0.6,0.434497,0.577184,0.4606,0.4606,0.544,0.8156,0.901,0.2805,0.281985,16.1772,13.166368,0.035182,0.040747,0.447549,0.560592,4.6997,6.0876,5.4747,6.1323,win
0.291,0.2714,0.4578,0.3979,0.3724,0.3321,5.5407,2.5662,0.2235,0.2575,0.2817,0.2939,1.0281,1.1898,3.2267,3.8571,0.8276,0.7241,0.603763,0.450842,0.5578,0.5578,0.4621,0.8302,0.73,0.28203,0.263895,8.280358,21.371034,0.030146,0.037284,0.580782,0.456471,6.6619,3.5676,5.5876,6.3224,lose
0.2985,0.3014,0.4453,0.4452,0.3821,0.3815,3.4926,3.7319,0.3009,0.2586,0.3629,0.2945,1.6104,1.1803,5.4935,3.6393,0.6111,0.6429,0.515421,0.617927,0.4994,0.4994,0.5923,0.8274,0.8267,0.28327,0.283,20.501193,12.710619,0.050638,0.037149,0.507411,0.605113,4.6185,4.86,8.3788,6.0156,win
0.2835,0.3015,0.4234,0.4991,0.3778,0.3813,3.7226,4.9416,0.2635,0.2824,0.3655,0.3481,1.5486,1.4343,5,4.4104,0.6786,0.6786,0.437196,0.574772,0.4613,0.4613,0.5415,0.8012,0.8804,0.27586,0.277435,24.708,16.418155,0.047737,0.043963,0.449248,0.558136,4.8073,6.1235,7.8562,7.1538,win
0.2603,0.2721,0.4104,0.4034,0.3394,0.3471,3.1556,3.8467,0.224,0.2524,0.309,0.3176,1.2346,1.3469,2.4923,3.6367,0.8,0.7037,0.437348,0.464744,0.453,0.453,0.4781,0.7498,0.7505,0.25533,0.258795,9.58713,11.475971,0.035501,0.038212,0.445174,0.471422,4.1657,4.8693,5.0599,6.2573,win
0.295,0.2711,0.4304,0.4081,0.3751,0.3374,3.6423,2.8686,0.2521,0.2683,0.2969,0.381,1.1968,1.6569,3.3989,5.0272,0.6429,0.6452,0.52195,0.451873,0.5,0.5,0.4631,0.8055,0.7455,0.276395,0.25943,9.750085,18.310571,0.034498,0.050884,0.510975,0.457487,4.7428,3.8852,5.7876,7.9786,lose
0.3034,0.2867,0.5,0.4295,0.3819,0.3658,5.2464,3.854,0.2292,0.3416,0.3084,0.375,1.2222,1.6788,1.3333,5.0363,0.9286,0.6154,0.568531,0.384336,0.5351,0.5351,0.4272,0.8819,0.7953,0.296855,0.28961,5.138538,26.422444,0.039329,0.055373,0.551816,0.405768,6.4317,4.936,4.0217,8.0471,win
0.2936,0.2921,0.4643,0.4723,0.3747,0.3731,5.0368,4.6087,0.2699,0.2635,0.3389,0.3297,1.321,1.3366,3.6525,4.0447,0.8519,0.7333,0.602496,0.487235,0.5571,0.5571,0.4638,0.839,0.8454,0.28469,0.28397,16.833277,20.372345,0.04168,0.04228,0.579798,0.475517,6.1694,5.7462,6.4342,6.7078,lose
0.2708,0.2582,0.4045,0.4127,0.3372,0.3336,3.0797,3.4338,0.2828,0.2774,0.3193,0.3373,1.2349,1.4103,3.7264,4.3846,0.6522,0.7778,0.457162,0.439304,0.4677,0.4677,0.4538,0.7417,0.7463,0.252865,0.251245,12.795712,13.503253,0.034474,0.039624,0.462431,0.446552,4.0922,4.4383,6.2156,7.1874,win
0.2777,0.303,0.419,0.4984,0.3542,0.3876,3.4203,4.0719,0.2662,0.2744,0.3678,0.3345,1.5047,1.4039,5.4673,5.0542,0.7097,0.6471,0.463714,0.568791,0.4772,0.4772,0.5356,0.7732,0.886,0.26414,0.27917,22.262299,17.28688,0.046674,0.041203,0.470457,0.552196,4.4712,5.2609,8.3157,7.7141,win
0.2908,0.2845,0.46,0.4253,0.373,0.3791,5.3942,3.7826,0.2459,0.303,0.3421,0.3798,1.4201,1.6307,4.4734,6.9617,0.7037,0.6667,0.600831,0.444118,0.5564,0.5564,0.462,0.833,0.8044,0.28285,0.285595,16.921083,37.552802,0.045064,0.051249,0.578616,0.453059,6.518,4.8715,7.1852,9.9419,win
0.2842,0.2985,0.4528,0.4441,0.3612,0.3805,3.6232,4.7826,0.271,0.2168,0.3409,0.3444,1.4277,1.4262,4.422,3.6885,0.6552,0.7857,0.384275,0.517533,0.4272,0.4272,0.4994,0.814,0.8246,0.27574,0.284425,21.148657,13.364173,0.045119,0.043696,0.405737,0.508466,4.7214,5.9057,7.1168,6.4616,lose
0.3017,0.2957,0.499,0.4691,0.3824,0.3758,4.8571,4.1667,0.3358,0.2463,0.381,0.2998,1.732,1.1792,7.2371,2.6321,0.7059,0.7647,0.561007,0.604131,0.5277,0.5277,0.557,0.8814,0.8449,0.29683,0.29386,30.154825,12.784373,0.056552,0.038891,0.544353,0.580565,6.0402,5.3073,10.3918,5.1221,lose
0.2752,0.2845,0.4138,0.4552,0.3487,0.3627,3.8417,3.4532,0.2709,0.2951,0.327,0.387,1.386,1.7547,4.3684,5.2642,0.7143,0.6429,0.472775,0.383795,0.4778,0.4778,0.4266,0.7625,0.8179,0.260365,0.266665,15.084959,20.223477,0.041066,0.050762,0.475287,0.405197,4.8794,4.5556,7.0666,8.3439,win
0.2912,0.2589,0.4655,0.4074,0.369,0.3377,4.8489,3.2555,0.2577,0.2678,0.3233,0.3407,1.377,1.4038,4.7213,4.2404,0.7083,0.75,0.488496,0.437107,0.4654,0.4654,0.4518,0.8345,0.7451,0.282425,0.26834,15.370192,20.561276,0.041056,0.044052,0.476948,0.444454,5.9746,4.2595,7.3876,7.0027,lose
0.2985,0.2927,0.4376,0.4763,0.3807,0.376,4.5108,3.8058,0.2901,0.2924,0.3444,0.3224,1.5057,1.3244,5.1331,5.0569,0.6471,0.72,0.519131,0.603968,0.5012,0.5012,0.5568,0.8183,0.8523,0.280715,0.2786,19.535552,22.810665,0.04661,0.041309,0.510165,0.580384,5.6276,4.9508,7.9204,7.7161,lose
0.279,0.271,0.4248,0.4031,0.3539,0.3366,3.7143,3.1367,0.2634,0.2676,0.3413,0.3523,1.4118,1.4477,5.2941,4.7051,0.6154,0.6957,0.479557,0.460276,0.4785,0.4785,0.4683,0.7787,0.7397,0.265455,0.25767,16.606003,17.476153,0.04042,0.0427,0.479029,0.464288,4.772,4.1474,7.926,7.4684,win
0.2833,0.2948,0.4229,0.4577,0.3784,0.3773,3.5071,4.8357,0.2236,0.2833,0.2873,0.3333,1.0631,1.3822,2.8835,4.8726,0.5556,0.5926,0.441755,0.608981,0.4591,0.4591,0.5817,0.8013,0.835,0.276005,0.27551,13.943741,17.088695,0.032544,0.042388,0.450428,0.59534,4.5917,5.9655,5.0131,7.464,win
0.2894,0.2566,0.4503,0.4039,0.3648,0.3334,4.0643,3.3623,0.2422,0.2857,0.2994,0.3391,1.1659,1.3525,3.4244,6.418,0.8387,0.697,0.487369,0.438939,0.4648,0.4648,0.4538,0.8151,0.7373,0.276735,0.262605,11.51386,26.084677,0.034019,0.041587,0.476084,0.44637,5.1688,4.3562,5.9706,9.0923,lose
0.2615,0.2944,0.3849,0.469,0.3299,0.3762,2.5571,4.0429,0.2566,0.2261,0.2936,0.2839,1.1881,1.0408,3.8571,3.2143,0.7333,0.8333,0.455796,0.609683,0.4646,0.4646,0.5627,0.7148,0.8452,0.24468,0.265515,15.59387,8.219287,0.035051,0.028296,0.460198,0.586192,3.5334,5.1825,6.3287,5.5984,lose
0.3068,0.294,0.5143,0.4461,0.3899,0.3888,4.1915,3.7234,0.2493,0.2565,0.3113,0.3623,1.2962,1.5233,3.669,4.7894,0.6129,0.6897,0.560065,0.449964,0.5271,0.5271,0.4598,0.9042,0.8349,0.30403,0.303535,13.661155,20.07477,0.043716,0.051459,0.543583,0.454882,5.4025,4.8523,6.1387,7.6212,win
0.2862,0.3097,0.4256,0.4452,0.355,0.3893,2.9504,3.7214,0.2538,0.274,0.3218,0.3531,1.3636,1.4757,3.7885,4.1538,0.6786,0.6897,0.484273,0.51179,0.4791,0.4791,0.5006,0.7806,0.8345,0.26615,0.281585,14.098524,12.255372,0.042663,0.04364,0.481686,0.506195,4.0172,4.8656,6.4063,6.9463,lose
0.2693,0.2892,0.4036,0.4369,0.338,0.3833,2.2128,3.6549,0.2679,0.2767,0.3783,0.3704,1.6446,1.6,4.988,5.175,0.6563,0.7941,0.452725,0.449591,0.4641,0.4641,0.4596,0.7416,0.8202,0.253,0.273385,18.230641,11.45124,0.049957,0.044978,0.458412,0.454596,3.2237,4.7643,7.9351,8.2162,lose
0.3078,0.294,0.5087,0.4835,0.3849,0.3752,4.3592,3.9504,0.2885,0.2784,0.3552,0.3578,1.4767,1.4384,4.6751,5.1781,0.6552,0.875,0.560356,0.480336,0.5277,0.5277,0.4641,0.8936,0.8587,0.30038,0.296015,18.468515,22.572374,0.048569,0.048007,0.544028,0.472218,5.5606,5.1031,7.4507,8.1277,win
0.277,0.2928,0.4012,0.4651,0.3491,0.374,3.3521,5.2553,0.3132,0.2695,0.3831,0.3404,1.7302,1.3325,6.4286,3.7005,0.8077,0.8571,0.483653,0.612021,0.4785,0.4785,0.565,0.7503,0.8391,0.257395,0.2686,33.784222,12.404446,0.051637,0.038109,0.481077,0.58851,4.3794,6.3872,9.6628,6.5,lose
0.2995,0.279,0.4672,0.4356,0.3833,0.3575,4.6241,3.8071,0.2617,0.3366,0.2985,0.3699,1.2032,1.6351,3.8503,4.8626,0.6207,0.6429,0.600693,0.378751,0.5724,0.5724,0.4209,0.8505,0.7931,0.289285,0.277675,14.658477,22.485149,0.037122,0.052557,0.586546,0.399826,5.7741,4.8792,6.2344,7.8471,win
0.2598,0.3087,0.4082,0.4464,0.3397,0.3881,3.2446,3.9007,0.2264,0.2928,0.3112,0.3545,1.2435,1.5595,2.5093,5.3571,0.8065,0.6316,0.447674,0.512355,0.4627,0.4627,0.5012,0.7479,0.8345,0.254915,0.276695,9.788027,17.381647,0.03823,0.044171,0.455187,0.506778,4.2523,5.0439,5.0969,8.1955,win
0.2632,0.2956,0.3874,0.4896,0.3277,0.3787,2.2042,3.8239,0.2779,0.3144,0.3131,0.3695,1.2028,1.6463,3.5461,5.2683,0.6667,0.569,0.451032,0.478182,0.4636,0.4636,0.4623,0.7151,0.8683,0.244315,0.267265,13.559932,11.612387,0.035718,0.044691,0.457316,0.470241,3.1825,4.9878,6.0066,8.1675,win
0.305,0.3035,0.506,0.4748,0.3846,0.388,4.7413,4.5634,0.2373,0.2516,0.3023,0.3168,1.1939,1.2911,1.3776,3.5316,0.9333,0.7083,0.561929,0.600693,0.5282,0.5282,0.5729,0.8906,0.8628,0.29957,0.3011,6.28654,16.744375,0.039943,0.042975,0.545065,0.586796,5.9369,5.7297,4.0444,6.0994,lose
0.2752,0.2949,0.4155,0.468,0.3495,0.3763,3.8531,5.2676,0.2682,0.2374,0.3674,0.3314,1.5089,1.3621,5.2722,4.2117,0.7188,0.7143,0.479242,0.615361,0.4779,0.4779,0.5683,0.765,0.8443,0.26115,0.27321,27.771841,16.228101,0.045805,0.039524,0.478571,0.59183,4.8933,6.4068,8.1355,6.8569,win
0.2571,0.2977,0.409,0.4374,0.3359,0.381,3.55,4.4155,0.2771,0.2575,0.3496,0.3022,1.497,1.2285,4.8195,3.7487,0.5333,0.6207,0.448464,0.511744,0.4634,0.4634,0.5006,0.7449,0.8184,0.253405,0.2737,21.280502,13.307885,0.045525,0.03459,0.455932,0.506172,4.552,5.5316,7.4765,6.1576,lose
0.3018,0.2612,0.4434,0.4217,0.3855,0.3412,4.2168,3.3546,0.2492,0.2596,0.3315,0.3706,1.4191,1.6639,4.4813,6.0126,0.75,0.7838,0.512787,0.447733,0.5017,0.5017,0.4628,0.8289,0.7629,0.284325,0.26439,15.032969,25.353932,0.041688,0.052565,0.507244,0.455267,5.3475,4.3787,7.2311,9.0905,win
0.2876,0.2878,0.4697,0.4437,0.364,0.3649,4.2587,3.7183,0.2785,0.3178,0.3718,0.4054,1.6055,1.8,5.8624,6.8211,0.7,0.5926,0.47652,0.380975,0.4608,0.4608,0.422,0.8337,0.8086,0.281225,0.28163,21.798162,29.049019,0.05024,0.056245,0.46866,0.401488,5.38,4.8147,8.8182,9.9369,win
0.2635,0.2896,0.4072,0.4672,0.3404,0.3799,2.5563,4.0629,0.2893,0.2734,0.4379,0.3345,1.8587,1.4541,6.75,5.7857,0.5625,0.52,0.442119,0.601186,0.4573,0.4573,0.5734,0.7476,0.8471,0.25498,0.272755,27.424575,14.789985,0.05633,0.041196,0.44971,0.587293,3.5674,5.1996,9.8984,8.3677,lose
0.294,0.2817,0.4661,0.4251,0.3751,0.3572,5.2517,3.8951,0.2477,0.295,0.2996,0.3863,1.1805,1.7599,2.7959,5.4164,0.7222,0.6207,0.614245,0.379942,0.5672,0.5672,0.4209,0.8412,0.7823,0.28532,0.277265,10.89031,28.445308,0.036368,0.055793,0.590722,0.400421,6.3869,4.9591,5.2459,8.4783,lose
0.2531,0.2547,0.3907,0.3747,0.3274,0.3225,3.0629,1.9091,0.2658,0.2605,0.3387,0.2983,1.3988,1.2171,4.2757,4.0836,0.7308,0.7097,0.441223,0.453276,0.4567,0.4567,0.4642,0.7181,0.6972,0.245005,0.2428,8.162739,12.507658,0.037737,0.033133,0.448962,0.458738,4.0341,2.861,7.0098,6.5692,lose
